Practice Id,MID,Date,Dba (Dim Mid),Fee Category,Rate Percent,Rate Amount,MOP___,Total Fees
1234,7205989,9/28/2016,Clinic 1,Interchange,0.008942,$0.00 ,AmEx,$0.55
1234,7205989,9/29/2016,Clinic 1,Interchange,0.008946,$0.00 ,AmEx,$0.56
1234,7205989,9/30/2016,Clinic 1,Interchange,0.009,$0.00 ,AmEx,$2.16
1234,7205989,10/1/2016,Clinic 1,Interchange,0.009002,$0.00 ,AmEx,$0.55
1234,7205989,10/2/2016,Clinic 1,Interchange,0.009008,$0.00 ,AmEx,$0.54
1234,7205989,10/3/2016,Clinic 1,Interchange,0.009029,$0.00 ,AmEx,$0.54
1234,7205989,10/4/2016,Clinic 1,Interchange,0.009051,$0.00 ,AmEx,$0.56
1234,7205989,10/5/2016,Clinic 1,Interchange,0.009056,$0.00 ,AmEx,$0.54
1234,7205989,10/6/2016,Clinic 1,Interchange,0.00908,$0.00 ,AmEx,$0.55
1234,7205989,10/7/2016,Clinic 1,Interchange,0.009082,$0.00 ,AmEx,$0.53
1234,7205989,10/8/2016,Clinic 1,Interchange,0.009085,$0.00 ,AmEx,$0.55
1234,7205989,10/9/2016,Clinic 1,Interchange,0.009098,$0.00 ,AmEx,$0.55
1234,7205989,10/10/2016,Clinic 1,Interchange,0.009112,$0.00 ,AmEx,$0.54
1234,7205989,10/11/2016,Clinic 1,Interchange,0.009153,$0.00 ,AmEx,$0.54
1234,7205989,10/12/2016,Clinic 1,Interchange,0.00916,$0.00 ,AmEx,$0.53
1234,7205989,10/13/2016,Clinic 1,Interchange,0.009179,$0.00 ,AmEx,$0.54
1234,7205989,10/14/2016,Clinic 1,Interchange,0.009196,$0.00 ,AmEx,$0.54
1234,7205989,10/15/2016,Clinic 1,Interchange,0.009208,$0.00 ,AmEx,$1.06
1234,7205989,10/16/2016,Clinic 1,Interchange,0.009209,$0.00 ,AmEx,$0.54
1234,7205989,10/17/2016,Clinic 1,Interchange,0.009226,$0.00 ,AmEx,$0.51
1234,7205989,10/18/2016,Clinic 1,Interchange,0.009251,$0.00 ,AmEx,$0.52
1234,7205989,10/19/2016,Clinic 1,Interchange,0.009256,$0.00 ,AmEx,$0.51
1234,7205989,10/20/2016,Clinic 1,Interchange,0.009279,$0.00 ,AmEx,$0.52
1234,7205989,10/21/2016,Clinic 1,Interchange,0.009282,$0.00 ,AmEx,$0.50
1234,7205989,10/22/2016,Clinic 1,Interchange,0.009298,$0.00 ,AmEx,$0.53
1234,7205989,10/23/2016,Clinic 1,Interchange,0.009306,$0.00 ,AmEx,$0.52
1234,7205989,10/24/2016,Clinic 1,Interchange,0.009309,$0.00 ,AmEx,$0.52
1234,7205989,10/25/2016,Clinic 1,Interchange,0.009313,$0.00 ,AmEx,$0.51
1234,7205989,10/26/2016,Clinic 1,Interchange,0.009314,$0.00 ,AmEx,$0.52
1234,7205989,10/27/2016,Clinic 1,Interchange,0.009318,$0.00 ,AmEx,$0.51
1234,7205989,10/28/2016,Clinic 1,Interchange,0.009336,$0.00 ,AmEx,$0.51
1234,7205989,10/29/2016,Clinic 1,Interchange,0.009369,$0.00 ,AmEx,$0.50
1234,7205989,10/30/2016,Clinic 1,Interchange,0.009371,$0.00 ,AmEx,$0.52
1234,7205989,10/31/2016,Clinic 1,Interchange,0.009398,$0.00 ,AmEx,$0.49
1234,7205989,11/1/2016,Clinic 1,Interchange,0.009404,$0.00 ,AmEx,$0.50
1234,7205989,11/2/2016,Clinic 1,Interchange,0.009411,$0.00 ,AmEx,$0.51
1234,7205989,11/3/2016,Clinic 1,Interchange,0.009421,$0.00 ,AmEx,$0.49
1234,7205989,11/4/2016,Clinic 1,Interchange,0.009456,$0.00 ,AmEx,$0.48
1234,7205989,11/5/2016,Clinic 1,Interchange,0.009468,$0.00 ,AmEx,$0.50
1234,7205989,11/6/2016,Clinic 1,Interchange,0.00947,$0.00 ,AmEx,$0.49
1234,7205989,11/7/2016,Clinic 1,Interchange,0.009483,$0.00 ,AmEx,$0.49
1234,7205989,11/8/2016,Clinic 1,Interchange,0.009494,$0.00 ,AmEx,$0.48
1234,7205989,11/9/2016,Clinic 1,Interchange,0.009516,$0.00 ,AmEx,$0.48
1234,7205989,11/10/2016,Clinic 1,Interchange,0.00954,$0.00 ,AmEx,$0.49
1234,7205989,11/11/2016,Clinic 1,Interchange,0.009541,$0.00 ,AmEx,$0.48
1234,7205989,11/12/2016,Clinic 1,Interchange,0.009542,$0.00 ,AmEx,$0.49
1234,7205989,11/13/2016,Clinic 1,Interchange,0.009544,$0.00 ,AmEx,$0.49
1234,7205989,11/14/2016,Clinic 1,Interchange,0.009549,$0.00 ,AmEx,$0.47
1234,7205989,11/15/2016,Clinic 1,Interchange,0.009566,$0.00 ,AmEx,$0.48
1234,7205989,11/16/2016,Clinic 1,Interchange,0.009574,$0.00 ,AmEx,$0.49
1234,7205989,11/17/2016,Clinic 1,Interchange,0.009585,$0.00 ,AmEx,$0.49
1234,7205989,11/18/2016,Clinic 1,Interchange,0.0096,$0.00 ,AmEx,$9.60
1234,7205989,11/19/2016,Clinic 1,Interchange,0.009615,$0.00 ,AmEx,$0.47
1234,7205989,11/20/2016,Clinic 1,Interchange,0.009637,$0.00 ,AmEx,$0.48
1234,7205989,11/21/2016,Clinic 1,Interchange,0.009747,$0.00 ,AmEx,$0.45
1234,7205989,11/22/2016,Clinic 1,Interchange,0.009778,$0.00 ,AmEx,$0.45
1234,7205989,11/23/2016,Clinic 1,Interchange,0.009812,$0.00 ,AmEx,$0.46
1234,7205989,11/24/2016,Clinic 1,Interchange,0.009851,$0.00 ,AmEx,$0.45
1234,7205989,11/25/2016,Clinic 1,Interchange,0.009948,$0.00 ,AmEx,$0.46
1234,7205989,11/26/2016,Clinic 1,Interchange,0.009982,$0.00 ,AmEx,$0.44
1234,7205989,11/27/2016,Clinic 1,Interchange,0.01,$0.00 ,AmEx,$4.05
1234,7205989,11/28/2016,Clinic 1,Interchange,0.010108,$0.00 ,AmEx,$0.42
1234,7205989,11/29/2016,Clinic 1,Interchange,0.010138,$0.00 ,AmEx,$0.86
1234,7205989,11/30/2016,Clinic 1,Interchange,0.010189,$0.00 ,AmEx,$0.42
1234,7205989,12/1/2016,Clinic 1,Interchange,0.01025,$0.00 ,AmEx,$1.64
1234,7205989,12/2/2016,Clinic 1,Interchange,0.010324,$0.00 ,AmEx,$0.43
1234,7205989,12/3/2016,Clinic 1,Interchange,0.010378,$0.00 ,AmEx,$0.42
1234,7205989,12/4/2016,Clinic 1,Interchange,0.010425,$0.00 ,AmEx,$0.41
1234,7205989,12/5/2016,Clinic 1,Interchange,0.010428,$0.00 ,AmEx,$0.40
1234,7205989,12/6/2016,Clinic 1,Interchange,0.010513,$0.00 ,AmEx,$0.41
1234,7205989,12/7/2016,Clinic 1,Interchange,0.010526,$0.00 ,AmEx,$0.40
1234,7205989,12/8/2016,Clinic 1,Interchange,0.010635,$0.00 ,AmEx,$0.80
1234,7205989,12/9/2016,Clinic 1,Interchange,0.010687,$0.00 ,AmEx,$0.40
1234,7205989,12/10/2016,Clinic 1,Interchange,0.010762,$0.00 ,AmEx,$0.38
1234,7205989,12/11/2016,Clinic 1,Interchange,0.010806,$0.00 ,AmEx,$0.39
1234,7205989,12/12/2016,Clinic 1,Interchange,0.010811,$0.00 ,AmEx,$0.40
1234,7205989,12/13/2016,Clinic 1,Interchange,0.010833,$0.00 ,AmEx,$0.39
1234,7205989,12/14/2016,Clinic 1,Interchange,0.010857,$0.00 ,AmEx,$1.14
1234,7205989,12/15/2016,Clinic 1,Interchange,0.010898,$0.00 ,AmEx,$0.38
1234,7205989,12/16/2016,Clinic 1,Interchange,0.011014,$0.00 ,AmEx,$0.38
1234,7205989,12/17/2016,Clinic 1,Interchange,0.011063,$0.00 ,AmEx,$0.76
1234,7205989,12/18/2016,Clinic 1,Interchange,0.011402,$0.00 ,AmEx,$0.37
1234,7205989,12/19/2016,Clinic 1,Interchange,0.011464,$0.00 ,AmEx,$0.35
1234,7205989,12/20/2016,Clinic 1,Interchange,0.011528,$0.00 ,AmEx,$0.35
1234,7205989,12/21/2016,Clinic 1,Interchange,0.011535,$0.00 ,AmEx,$0.36
1234,7205989,12/22/2016,Clinic 1,Interchange,0.011667,$0.00 ,AmEx,$3.50
1234,7205989,12/23/2016,Clinic 1,Interchange,0.011696,$0.00 ,AmEx,$0.34
1234,7205989,12/24/2016,Clinic 1,Interchange,0.011761,$0.00 ,AmEx,$0.34
1234,7205989,12/25/2016,Clinic 1,Interchange,0.01184,$0.00 ,AmEx,$0.35
1234,7205989,12/26/2016,Clinic 1,Interchange,0.012,$0.00 ,AmEx,$1.32
1234,7205989,12/27/2016,Clinic 1,Interchange,0.012052,$0.00 ,AmEx,$0.34
1234,7205989,12/28/2016,Clinic 1,Interchange,0.0122,$0.00 ,AmEx,$0.32
1234,7205989,12/29/2016,Clinic 1,Interchange,0.012374,$0.00 ,AmEx,$0.32
1234,7205989,12/30/2016,Clinic 1,Interchange,0.012379,$0.00 ,AmEx,$0.32
1234,7205989,12/31/2016,Clinic 1,Interchange,0.012538,$0.00 ,AmEx,$0.33
1234,7205989,1/1/2017,Clinic 1,Interchange,0.012556,$0.00 ,AmEx,$0.31
1234,7205989,1/2/2017,Clinic 1,Interchange,0.012622,$0.00 ,AmEx,$0.31
1234,7205989,1/3/2017,Clinic 1,Interchange,0.0128,$0.00 ,AmEx,$5.76
1234,7205989,1/4/2017,Clinic 1,Interchange,0.012903,$0.00 ,AmEx,$0.32
1234,7205989,1/5/2017,Clinic 1,Interchange,0.012914,$0.00 ,AmEx,$0.32
1234,7205989,1/6/2017,Clinic 1,Interchange,0.013086,$0.00 ,AmEx,$0.31
1234,7205989,1/7/2017,Clinic 1,Interchange,0.01321,$0.00 ,AmEx,$0.30
1234,7205989,1/8/2017,Clinic 1,Interchange,0.013282,$0.00 ,AmEx,$0.62
1234,7205989,1/9/2017,Clinic 1,Interchange,0.013989,$0.00 ,AmEx,$0.29
1234,7205989,1/10/2017,Clinic 1,Interchange,0.014,$0.00 ,AmEx,$2.24
1234,7205989,1/11/2017,Clinic 1,Interchange,0.014003,$0.00 ,AmEx,$0.29
1234,7205989,1/12/2017,Clinic 1,Interchange,0.014642,$0.00 ,AmEx,$0.27
1234,7205989,1/13/2017,Clinic 1,Interchange,0.015021,$0.00 ,AmEx,$0.28
1234,7205989,1/14/2017,Clinic 1,Interchange,0.015544,$0.00 ,AmEx,$0.27
1234,7205989,1/15/2017,Clinic 1,Interchange,0.015716,$0.00 ,AmEx,$0.27
1234,7205989,1/16/2017,Clinic 1,Interchange,0.016644,$0.00 ,AmEx,$0.25
1234,7205989,1/17/2017,Clinic 1,Interchange,0.016667,$0.00 ,AmEx,$0.75
1234,7205989,1/18/2017,Clinic 1,Interchange,0.016699,$0.00 ,AmEx,$0.26
1234,7205989,1/19/2017,Clinic 1,Interchange,0.016763,$0.00 ,AmEx,$0.26
1234,7205989,1/20/2017,Clinic 1,Interchange,0.017354,$0.00 ,AmEx,$0.24
1234,7205989,1/21/2017,Clinic 1,Interchange,0.018914,$0.00 ,AmEx,$0.23
1234,7205989,1/22/2017,Clinic 1,Interchange,0.019033,$0.00 ,AmEx,$1.20
1234,7205989,1/23/2017,Clinic 1,Interchange,0.019215,$0.00 ,AmEx,$0.23
1234,7205989,1/24/2017,Clinic 1,Interchange,0.020158,$0.00 ,AmEx,$0.23
1234,7205989,1/25/2017,Clinic 1,Interchange,0.020333,$0.00 ,AmEx,$0.22
1234,7205989,1/26/2017,Clinic 1,Interchange,0.022,$0.00 ,AmEx,$1.10
1234,7205989,1/27/2017,Clinic 1,Interchange,0.022449,$0.00 ,AmEx,$0.22
1234,7205989,1/28/2017,Clinic 1,Interchange,0.024823,$0.00 ,AmEx,$0.21
1234,7205989,1/29/2017,Clinic 1,Interchange,0.026087,$0.00 ,AmEx,$0.42
1234,7205989,1/30/2017,Clinic 1,Interchange,0.028571,$0.00 ,AmEx,$0.20
1234,7205989,1/31/2017,Clinic 1,Interchange,0.028777,$0.00 ,AmEx,$0.20
1234,7205989,2/1/2017,Clinic 1,Interchange,0.029455,$0.00 ,AmEx,$0.20
1234,7205989,2/2/2017,Clinic 1,Interchange,0.030628,$0.00 ,AmEx,$0.80
1234,7205989,2/3/2017,Clinic 1,Interchange,0.035849,$0.00 ,AmEx,$0.19
1234,7205989,2/4/2017,Clinic 1,Interchange,0.045802,$0.00 ,AmEx,$0.18
1234,7205989,2/5/2017,Clinic 1,Interchange,0.050562,$0.00 ,AmEx,$0.18
1234,7205989,2/6/2017,Clinic 1,Interchange,0.060284,$0.00 ,AmEx,$0.17
1234,7205989,2/7/2017,Clinic 1,Interchange,0.099379,$0.00 ,AmEx,$0.16
1234,7205989,2/8/2017,Clinic 1,Interchange,0.000655,$0.00 ,AmEx,$0.93
1234,7205989,2/9/2017,Clinic 1,Interchange,0.000728,$0.00 ,AmEx,$0.73
1234,7205989,2/10/2017,Clinic 1,Interchange,0.000843,$0.00 ,AmEx,$1.11
1234,7205989,2/11/2017,Clinic 1,Interchange,0.000848,$0.00 ,AmEx,$0.54
1234,7205989,2/12/2017,Clinic 1,Interchange,0.000915,$0.00 ,AmEx,$0.49
1234,7205989,2/13/2017,Clinic 1,Interchange,0.00094,$0.00 ,AmEx,$0.48
1234,7205989,2/14/2017,Clinic 1,Interchange,0.001088,$0.00 ,AmEx,$0.41
1234,7205989,2/15/2017,Clinic 1,Interchange,0.001214,$0.00 ,AmEx,$0.38
1234,7205989,2/16/2017,Clinic 1,Interchange,0.001251,$0.00 ,AmEx,$0.37
1234,7205989,2/17/2017,Clinic 1,Interchange,0.001369,$0.00 ,AmEx,$0.36
1234,7205989,2/18/2017,Clinic 1,Interchange,0.001491,$0.00 ,AmEx,$0.34
1234,7205989,2/19/2017,Clinic 1,Interchange,0.001559,$0.00 ,AmEx,$0.33
1234,7205989,2/20/2017,Clinic 1,Interchange,0.0016,$0.00 ,AmEx,$0.64
1234,7205989,2/21/2017,Clinic 1,Interchange,0.001613,$0.00 ,AmEx,$0.32
1234,7205989,2/22/2017,Clinic 1,Interchange,0.001667,$0.00 ,AmEx,$0.32
1234,7205989,2/23/2017,Clinic 1,Interchange,0.001718,$0.00 ,AmEx,$0.32
1234,7205989,2/24/2017,Clinic 1,Interchange,0.001856,$0.00 ,AmEx,$0.31
1234,7205989,2/25/2017,Clinic 1,Interchange,0.001903,$0.00 ,AmEx,$0.31
1234,7205989,2/26/2017,Clinic 1,Interchange,0.001911,$0.00 ,AmEx,$0.31
1234,7205989,2/27/2017,Clinic 1,Interchange,0.001923,$0.00 ,AmEx,$0.30
1234,7205989,2/28/2017,Clinic 1,Interchange,0.001926,$0.00 ,AmEx,$0.30
1234,7205989,3/1/2017,Clinic 1,Interchange,0.002078,$0.00 ,AmEx,$0.30
1234,7205989,3/2/2017,Clinic 1,Interchange,0.002171,$0.00 ,AmEx,$0.29
1234,7205989,3/3/2017,Clinic 1,Interchange,0.002218,$0.00 ,AmEx,$0.29
1234,7205989,3/4/2017,Clinic 1,Interchange,0.002332,$0.00 ,AmEx,$0.28
1234,7205989,3/5/2017,Clinic 1,Interchange,0.002435,$0.00 ,AmEx,$0.56
1234,7205989,3/6/2017,Clinic 1,Interchange,0.002449,$0.00 ,AmEx,$0.28
1234,7205989,3/7/2017,Clinic 1,Interchange,0.002551,$0.00 ,AmEx,$0.28
1234,7205989,3/8/2017,Clinic 1,Interchange,0.002578,$0.00 ,AmEx,$0.28
1234,7205989,3/9/2017,Clinic 1,Interchange,0.002645,$0.00 ,AmEx,$0.28
1234,7205989,3/10/2017,Clinic 1,Interchange,0.002675,$0.00 ,AmEx,$0.28
1234,7205989,3/11/2017,Clinic 1,Interchange,0.0027,$0.00 ,AmEx,$0.81
1234,7205989,3/12/2017,Clinic 1,Interchange,0.002778,$0.00 ,AmEx,$0.27
1234,7205989,3/13/2017,Clinic 1,Interchange,0.002876,$0.00 ,AmEx,$0.27
1234,7205989,3/14/2017,Clinic 1,Interchange,0.002944,$0.00 ,AmEx,$0.27
1234,7205989,3/15/2017,Clinic 1,Interchange,0.003095,$0.00 ,AmEx,$0.27
1234,7205989,3/16/2017,Clinic 1,Interchange,0.003176,$0.00 ,AmEx,$0.27
1234,7205989,3/17/2017,Clinic 1,Interchange,0.003203,$0.00 ,AmEx,$0.27
1234,7205989,3/18/2017,Clinic 1,Interchange,0.00321,$0.00 ,AmEx,$0.27
1234,7205989,3/19/2017,Clinic 1,Interchange,0.003219,$0.00 ,AmEx,$0.27
1234,7205989,3/20/2017,Clinic 1,Interchange,0.003243,$0.00 ,AmEx,$0.27
1234,7205989,3/21/2017,Clinic 1,Interchange,0.00325,$0.00 ,AmEx,$0.26
1234,7205989,3/22/2017,Clinic 1,Interchange,0.003368,$0.00 ,AmEx,$0.26
1234,7205989,3/23/2017,Clinic 1,Interchange,0.003426,$0.00 ,AmEx,$0.26
1234,7205989,3/24/2017,Clinic 1,Interchange,0.00344,$0.00 ,AmEx,$0.26
1234,7205989,3/25/2017,Clinic 1,Interchange,0.003467,$0.00 ,AmEx,$0.26
1234,7205989,3/26/2017,Clinic 1,Interchange,0.00358,$0.00 ,AmEx,$0.26
1234,7205989,3/27/2017,Clinic 1,Interchange,0.003681,$0.00 ,AmEx,$0.26
1234,7205989,3/28/2017,Clinic 1,Interchange,0.003741,$0.00 ,AmEx,$0.26
1234,7205989,3/29/2017,Clinic 1,Interchange,0.003813,$0.00 ,AmEx,$0.26
1234,7205989,3/30/2017,Clinic 1,Interchange,0.003983,$0.00 ,AmEx,$0.26
1234,7205989,3/31/2017,Clinic 1,Interchange,0.00407,$0.00 ,AmEx,$0.26
1234,7205989,4/1/2017,Clinic 1,Interchange,0.004115,$0.00 ,AmEx,$0.52
1234,7205989,4/2/2017,Clinic 1,Interchange,0.004167,$0.00 ,AmEx,$0.50
1234,7205989,4/3/2017,Clinic 1,Interchange,0.004179,$0.00 ,AmEx,$0.25
1234,7205989,4/4/2017,Clinic 1,Interchange,0.004182,$0.00 ,AmEx,$0.26
1234,7205989,4/5/2017,Clinic 1,Interchange,0.004194,$0.00 ,AmEx,$0.25
1234,7205989,4/6/2017,Clinic 1,Interchange,0.004217,$0.00 ,AmEx,$0.25
1234,7205989,4/7/2017,Clinic 1,Interchange,0.004229,$0.00 ,AmEx,$0.25
1234,7205989,4/8/2017,Clinic 1,Interchange,0.004257,$0.00 ,AmEx,$0.25
1234,7205989,4/9/2017,Clinic 1,Interchange,0.004351,$0.00 ,AmEx,$0.25
1234,7205989,4/10/2017,Clinic 1,Interchange,0.004352,$0.00 ,AmEx,$0.25
1234,7205989,4/11/2017,Clinic 1,Interchange,0.004365,$0.00 ,AmEx,$0.25
1234,7205989,4/12/2017,Clinic 1,Interchange,0.004377,$0.00 ,AmEx,$0.25
1234,7205989,4/13/2017,Clinic 1,Interchange,0.004387,$0.00 ,AmEx,$0.25
1234,7205989,4/14/2017,Clinic 1,Interchange,0.004397,$0.00 ,AmEx,$0.25
1234,7205989,4/15/2017,Clinic 1,Interchange,0.004466,$0.00 ,AmEx,$0.25
1234,7205989,4/16/2017,Clinic 1,Interchange,0.004503,$0.00 ,AmEx,$0.25
1234,7205989,4/17/2017,Clinic 1,Interchange,0.004519,$0.00 ,AmEx,$0.25
1234,7205989,4/18/2017,Clinic 1,Interchange,0.004545,$0.00 ,AmEx,$0.75
1234,7205989,4/19/2017,Clinic 1,Interchange,0.00455,$0.00 ,AmEx,$0.25
1234,7205989,4/20/2017,Clinic 1,Interchange,0.004585,$0.00 ,AmEx,$0.25
1234,7205989,4/21/2017,Clinic 1,Interchange,0.004627,$0.00 ,AmEx,$0.25
1234,7205989,4/22/2017,Clinic 1,Interchange,0.00471,$0.00 ,AmEx,$0.25
1234,7205989,4/23/2017,Clinic 1,Interchange,0.004712,$0.00 ,AmEx,$0.25
1234,7205989,4/24/2017,Clinic 1,Interchange,0.004738,$0.00 ,AmEx,$0.50
1234,7205989,4/25/2017,Clinic 1,Interchange,0.004761,$0.00 ,AmEx,$0.25
1234,7205989,4/26/2017,Clinic 1,Interchange,0.00483,$0.00 ,AmEx,$0.25
1234,7205989,4/27/2017,Clinic 1,Interchange,0.004839,$0.00 ,AmEx,$0.25
1234,7205989,4/28/2017,Clinic 1,Interchange,0.004844,$0.00 ,AmEx,$0.25
1234,7205989,4/29/2017,Clinic 1,Interchange,0.004955,$0.00 ,AmEx,$0.25
1234,7205989,4/30/2017,Clinic 1,Interchange,0.004967,$0.00 ,AmEx,$0.25
1234,7205989,5/1/2017,Clinic 1,Interchange,0.005,$0.00 ,AmEx,$2.25
1234,7205989,5/2/2017,Clinic 1,Interchange,0.005053,$0.00 ,AmEx,$0.25
1234,7205989,5/3/2017,Clinic 1,Interchange,0.005332,$0.00 ,AmEx,$0.25
1234,7205989,5/4/2017,Clinic 1,Interchange,0.005444,$0.00 ,AmEx,$0.25
1234,7205989,5/5/2017,Clinic 1,Interchange,0.005448,$0.00 ,AmEx,$0.25
1234,7205989,5/6/2017,Clinic 1,Interchange,0.005453,$0.00 ,AmEx,$0.25
1234,7205989,5/7/2017,Clinic 1,Interchange,0.005473,$0.00 ,AmEx,$0.25
1234,7205989,5/8/2017,Clinic 1,Interchange,0.005484,$0.00 ,AmEx,$0.25
1234,7205989,5/9/2017,Clinic 1,Interchange,0.005556,$0.00 ,AmEx,$0.75
1234,7205989,5/10/2017,Clinic 1,Interchange,0.005779,$0.00 ,AmEx,$0.25
1234,7205989,5/11/2017,Clinic 1,Interchange,0.005813,$0.00 ,AmEx,$0.25
1234,7205989,5/12/2017,Clinic 1,Interchange,0.00589,$0.00 ,AmEx,$0.24
1234,7205989,5/13/2017,Clinic 1,Interchange,0.00593,$0.00 ,AmEx,$0.24
1234,7205989,5/14/2017,Clinic 1,Interchange,0.005962,$0.00 ,AmEx,$0.25
1234,7205989,5/15/2017,Clinic 1,Interchange,0.006,$0.00 ,AmEx,$0.96
1234,7205989,5/16/2017,Clinic 1,Interchange,0.006261,$0.00 ,AmEx,$0.24
1234,7205989,5/17/2017,Clinic 1,Interchange,0.006327,$0.00 ,AmEx,$0.24
1234,7205989,5/18/2017,Clinic 1,Interchange,0.006805,$0.00 ,AmEx,$0.24
1234,7205989,5/19/2017,Clinic 1,Interchange,0.006987,$0.00 ,AmEx,$0.24
1234,7205989,5/20/2017,Clinic 1,Interchange,0.00736,$0.00 ,AmEx,$0.24
1234,7205989,5/21/2017,Clinic 1,Interchange,0.00746,$0.00 ,AmEx,$0.24
1234,7205989,5/22/2017,Clinic 1,Interchange,0.007882,$0.00 ,AmEx,$0.24
1234,7205989,5/23/2017,Clinic 1,Interchange,0.008,$0.00 ,AmEx,$2.16
1234,7205989,5/24/2017,Clinic 1,Interchange,0.008105,$0.00 ,AmEx,$0.48
1234,7205989,5/25/2017,Clinic 1,Interchange,0.008859,$0.00 ,AmEx,$0.24
1234,7205989,5/26/2017,Clinic 1,Interchange,0.009456,$0.00 ,AmEx,$0.24
1234,7205989,5/27/2017,Clinic 1,Interchange,0.009475,$0.00 ,AmEx,$0.24
1234,7205989,5/28/2017,Clinic 1,Interchange,0.009531,$0.00 ,AmEx,$0.24
1234,7205989,5/29/2017,Clinic 1,Interchange,0.0096,$0.00 ,AmEx,$3.60
1234,7205989,5/30/2017,Clinic 1,Interchange,0.009752,$0.00 ,AmEx,$0.24
1234,7205989,5/31/2017,Clinic 1,Interchange,0.011429,$0.00 ,AmEx,$0.24
1234,7205989,6/1/2017,Clinic 1,Interchange,0.0115,$0.00 ,AmEx,$1.15
1234,7205989,6/2/2017,Clinic 1,Interchange,0.012319,$0.00 ,AmEx,$0.23
1234,7205989,6/3/2017,Clinic 1,Interchange,0.013973,$0.00 ,AmEx,$0.23
1234,7205989,6/4/2017,Clinic 1,Interchange,0.015003,$0.00 ,AmEx,$0.23
1234,7205989,6/5/2017,Clinic 1,Interchange,0.015333,$0.00 ,AmEx,$0.23
1234,7205989,6/6/2017,Clinic 1,Interchange,0.015572,$0.00 ,AmEx,$0.23
1234,7205989,6/7/2017,Clinic 1,Interchange,0.018239,$0.00 ,AmEx,$0.23
1234,7205989,6/8/2017,Clinic 1,Interchange,0.019692,$0.00 ,AmEx,$0.23
1234,7205989,6/9/2017,Clinic 1,Interchange,0.020499,$0.00 ,AmEx,$0.23
1234,7205989,6/10/2017,Clinic 1,Interchange,0.023,$0.00 ,AmEx,$1.15
1234,7205989,6/11/2017,Clinic 1,Interchange,0.028894,$0.00 ,AmEx,$0.23
1234,7205989,6/12/2017,Clinic 1,Interchange,0.030997,$0.00 ,AmEx,$0.23
1234,7205989,6/13/2017,Clinic 1,Interchange,0.03244,$0.00 ,AmEx,$0.23
1234,7205989,6/14/2017,Clinic 1,Interchange,0.035222,$0.00 ,AmEx,$0.23
1234,7205989,6/15/2017,Clinic 1,Interchange,0.043396,$0.00 ,AmEx,$0.23
1234,7205989,6/16/2017,Clinic 1,Interchange,0.046,$0.00 ,AmEx,$0.69
1234,7205989,6/17/2017,Clinic 1,Interchange,0.055024,$0.00 ,AmEx,$0.23
1234,7205989,6/18/2017,Clinic 1,Interchange,0.069486,$0.00 ,AmEx,$0.23
1234,7205989,6/19/2017,Clinic 1,Interchange,0.090196,$0.00 ,AmEx,$0.23
1234,7205989,6/20/2017,Clinic 1,Interchange,0.153333,$0.00 ,AmEx,$0.23
1234,7205989,6/21/2017,Clinic 1,Interchange,0.016129,$0.00 ,AmEx,$9.03
1234,7205989,6/22/2017,Clinic 1,Interchange,0.016151,$0.00 ,AmEx,$7.92
1234,7205989,6/23/2017,Clinic 1,Interchange,0.016152,$0.00 ,AmEx,$7.79
1234,7205989,6/24/2017,Clinic 1,Interchange,0.016163,$0.00 ,AmEx,$7.88
1234,7205989,6/25/2017,Clinic 1,Interchange,0.016166,$0.00 ,AmEx,$7.61
1234,7205989,6/26/2017,Clinic 1,Interchange,0.016175,$0.00 ,AmEx,$7.36
1234,7205989,6/27/2017,Clinic 1,Interchange,0.01619,$0.00 ,AmEx,$6.80
1234,7205989,6/28/2017,Clinic 1,Interchange,0.016218,$0.00 ,AmEx,$6.19
1234,7205989,6/29/2017,Clinic 1,Interchange,0.01625,$0.00 ,AmEx,$6.00
1234,7205989,6/30/2017,Clinic 1,Interchange,0.016278,$0.00 ,AmEx,$5.28
1234,7205989,7/1/2017,Clinic 1,Interchange,0.016289,$0.00 ,AmEx,$5.27
1234,7205989,7/2/2017,Clinic 1,Interchange,0.016318,$0.00 ,AmEx,$5.01
1234,7205989,7/3/2017,Clinic 1,Interchange,0.016324,$0.00 ,AmEx,$4.89
1234,7205989,7/4/2017,Clinic 1,Interchange,0.016343,$0.00 ,AmEx,$4.74
1234,7205989,7/5/2017,Clinic 1,Interchange,0.016365,$0.00 ,AmEx,$4.31
1234,7205989,7/6/2017,Clinic 1,Interchange,0.016414,$0.00 ,AmEx,$3.96
1234,7205989,7/7/2017,Clinic 1,Interchange,0.016424,$0.00 ,AmEx,$3.83
1234,7205989,7/8/2017,Clinic 1,Interchange,0.016432,$0.00 ,AmEx,$3.73
1234,7205989,7/9/2017,Clinic 1,Interchange,0.016466,$0.00 ,AmEx,$3.62
1234,7205989,7/10/2017,Clinic 1,Interchange,0.016483,$0.00 ,AmEx,$3.41
1234,7205989,7/11/2017,Clinic 1,Interchange,0.016523,$0.00 ,AmEx,$3.28
1234,7205989,7/12/2017,Clinic 1,Interchange,0.016536,$0.00 ,AmEx,$3.11
1234,7205989,7/13/2017,Clinic 1,Interchange,0.01655,$0.00 ,AmEx,$3.05
1234,7205989,7/14/2017,Clinic 1,Interchange,0.016593,$0.00 ,AmEx,$3.00
